"","OTU","average","sd","ratio","ava","avb","cumsum","p","contribution","comparison"
"1021","Candidatus.Aenigmarchaeota",2.20393483009756e-05,3.09087945267876e-05,0.713044576419015,1.76123918260568e-05,3.74706482982855e-05,0.999080461230282,1,6.77588440100019e-05,"Karst P._S. Saline"
"1022","Nanoarchaeota",2.17192489095084e-05,3.50168950904118e-05,0.620250563433179,2.21689090042108e-05,3.40620092512023e-05,0.999147235945159,0.9984,6.67747148769271e-05,"Karst P._S. Saline"
"1023","candidate.division.CPR1",2.13008401302633e-05,2.97998189263782e-05,0.714797636283898,3.92821752628457e-05,1.03461478201619e-05,0.999212724283742,1,6.54883385829974e-05,"Karst P._S. Saline"
"1024","Candidatus.Chisholmbacteria",2.09978431135977e-05,2.44436451126797e-05,0.859030763079823,3.69817948751672e-05,2.36021868612726e-05,0.999277281073564,1,6.4556789821979e-05,"Karst P._S. Saline"
"1025","Candidatus.Margulisbacteria",2.06257233739628e-05,1.64946045572392e-05,1.25045273455255,1.37847527900868e-05,5.08063933559258e-05,0.999340693800365,0.959,6.34127268011042e-05,"Karst P._S. Saline"
"1026","Candidatus.Andersenbacteria",1.9047349695857e-05,1.99044059865823e-05,0.956941378139943,2.76062002014352e-05,3.10898966037974e-05,0.999399253898387,0.9966,5.85600980219647e-05,"Karst P._S. Saline"
"1027","Candidatus.Heimdallarchaeota",1.90284449553391e-05,1.32452816985195e-05,1.43662063128986,2.09463236443273e-05,4.96557713870495e-05,0.999457755874755,0.8606,5.85019763680306e-05,"Karst P._S. Saline"
"1028","Candidatus.Wallbacteria",1.8532364935966e-05,1.89807456376214e-05,0.976377076527137,4.06739863194204e-05,2.83538597088073e-05,0.999514732678592,0.979,5.69768038369833e-05,"Karst P._S. Saline"
"1029","Candidatus.Parvarchaeota",1.79099230676369e-05,3.88780960702661e-05,0.460668728099943,4.82558067569088e-06,3.44373296880316e-05,0.999569795816884,0.0508,5.50631382919553e-05,"Karst P._S. Saline"
"1030","Dictyoglomi",1.54915555316965e-05,1.17149513310879e-05,1.32237472387842,1.28706765927007e-05,3.84826982633363e-05,0.999617423808439,0.455,4.76279915549993e-05,"Karst P._S. Saline"
"1031","Candidatus.Fermentibacteria",1.47440118568877e-05,1.25326994867778e-05,1.17644342086419,4.02543924124614e-05,2.01583539313242e-05,0.999662753515372,0.2688,4.53297069330505e-05,"Karst P._S. Saline"
"1032","Candidatus.Fischerbacteria",1.2896834649678e-05,1.21803178308335e-05,1.05882578999956,1.75277124641794e-05,3.29331082174947e-05,0.999702404170887,0.3838,3.96506555149223e-05,"Karst P._S. Saline"
"1033","Chrysiogenetes",1.11194119830933e-05,9.41698318206702e-06,1.18078282270571,2.14762753004761e-05,2.18583983663908e-05,0.999736590231734,0.9792,3.41860608470412e-05,"Karst P._S. Saline"
"1034","Candidatus.Jacksonbacteria",1.08605963571713e-05,1.69520778979847e-05,0.640664608936376,1.67812899835536e-05,8.94714284593088e-06,0.999769980577237,1,3.33903455029816e-05,"Karst P._S. Saline"
"1035","candidate.division.CPR3",1.06544317008917e-05,1.32113071368978e-05,0.806463099410887,1.78591260142005e-05,1.28720646690522e-05,0.999802737080096,1,3.27565028590548e-05,"Karst P._S. Saline"
"1036","Candidatus.Edwardsbacteria",1.02858140903053e-05,1.40200552341429e-05,0.733650040497441,1.92293294806567e-05,1.32476825708677e-05,0.99983436028705,0.9954,3.16232069539346e-05,"Karst P._S. Saline"
"1037","Candidatus.Brennerbacteria",9.2617615163332e-06,1.48511323475382e-05,0.623640090169185,9.56249283461559e-06,1.29157507760249e-05,0.99986283509698,1,2.8474809930068e-05,"Karst P._S. Saline"
"1038","Candidatus.Abawacabacteria",7.23744477138317e-06,6.80651483792712e-06,1.06331139264618,9.16024874678218e-06,1.40839776160514e-05,0.999885086249083,0.7594,2.225115210297e-05,"Karst P._S. Saline"
"1039","Candidatus.Fraserbacteria",7.17365740588556e-06,7.55094930419636e-06,0.950033845664792,1.56706098502098e-05,3.54910267939641e-06,0.999907141290208,0.424,2.20550411249576e-05,"Karst P._S. Saline"
"1040","Candidatus.Gracilibacteria",7.14528846774833e-06,8.47157253077943e-06,0.843442990281632,1.33092779244485e-05,1.2652334263893e-05,0.99992910911249,1,2.19678222820319e-05,"Karst P._S. Saline"
"1041","Candidatus.Wirthbacteria",5.22820926672721e-06,5.39497640939332e-06,0.969088438945581,1.11425382315242e-05,6.60385315838409e-06,0.999945182973265,0.9988,1.60738607749566e-05,"Karst P._S. Saline"
"1042","Candidatus.Delongbacteria",3.82950088688259e-06,3.70040358308585e-06,1.03488735779709,7.47321502981148e-06,5.25267967557261e-06,0.999956956576989,0.995,1.17736037240634e-05,"Karst P._S. Saline"
"1043","Candidatus.Verstraetearchaeota",2.91698479773272e-06,2.42155409978991e-06,1.20459204193943,6.47839156218267e-06,4.14269939138725e-06,0.99996592469688,0.9326,8.96811989092861e-06,"Karst P._S. Saline"
"1044","Candidatus.Lokiarchaeota",2.75396778881729e-06,1.97602745651824e-06,1.39368902984262,4.94112369981075e-06,5.76579404904994e-06,0.999974391629353,0.8734,8.46693247302799e-06,"Karst P._S. Saline"
"1045","Coprothermobacterota",2.69643710853427e-06,2.00020491862512e-06,1.34808043087291,3.38827415476721e-06,6.79660235187843e-06,0.999982681686705,0.2862,8.29005735203392e-06,"Karst P._S. Saline"
"1046","Candidatus.Veblenbacteria",1.54221484370793e-06,2.35729841148974e-06,0.654229789572247,1.56193368665804e-06,2.13356076316232e-06,0.999987423147006,1,4.7414603009388e-06,"Karst P._S. Saline"
"1047","Candidatus.Thorarchaeota",1.466133741984e-06,1.19196525530561e-06,1.23001382419331,2.00304273215986e-06,3.01225698393343e-06,0.999991930699868,0.4146,4.50755286207638e-06,"Karst P._S. Saline"
"1048","Candidatus.Odinarchaeota",1.27767320178985e-06,1.19722791297918e-06,1.0671929612888,1.92868051422504e-06,2.28184041238619e-06,0.999995858840482,0.9998,3.92814061400681e-06,"Karst P._S. Saline"
"1049","Candidatus.Korarchaeota",1.10795432715797e-06,7.34674659208344e-07,1.50808839432662,1.72727545141415e-06,2.66663669195774e-06,0.999999265189137,0.2074,3.40634865492184e-06,"Karst P._S. Saline"
"1050","Rhodothermaeota",2.3900573848277e-07,4.81397886154884e-07,0.496482733631847,4.63177775226082e-07,3.60247042243954e-08,1,0.2446,7.3481086304561e-07,"Karst P._S. Saline"
"1051","Bacteroidetes",0.11370255200383,0.0964472157643436,1.17890963572912,0.0206944102247908,0.245792277843078,0.306792953384973,8e-04,0.306792953384973,"Karst P._Porous"
"1052","Proteobacteria",0.112793271899291,0.0696643844161579,1.61909522124665,0.696464397244921,0.611684211519004,0.61113248137351,0.9342,0.304339527988537,"Karst P._Porous"
"1053","Actinobacteria",0.0616697100910699,0.053386912246388,1.15514659859809,0.140504301445061,0.0174008297148352,0.777530087757903,0.0294,0.166397606384393,"Karst P._Porous"
"1054","Firmicutes",0.0246551993270312,0.020686024159103,1.1918771406917,0.0181020707763504,0.0578806816819304,0.844054904347598,0.3944,0.066524816589695,"Karst P._Porous"
"1055","Chloroflexi",0.00564117223954245,0.00477079983903111,1.18243741717911,0.015707073235349,0.00455830081148009,0.859275951381479,0.9032,0.0152210470338811,"Karst P._Porous"
"1056","Acidobacteria",0.00553241383558336,0.00442998943401314,1.24885486026352,0.014171601364758,0.00325167971831522,0.874203545793866,0.2644,0.014927594412387,"Karst P._Porous"
"1057","Planctomycetes",0.00474323627534462,0.00633481679818461,0.748756661235081,0.0133584326382514,0.00721473193757394,0.887001776263369,0.9846,0.0127982304695029,"Karst P._Porous"
"1058","Verrucomicrobia",0.00451454403708252,0.00268265267401242,1.68286565041242,0.00893497362410635,0.00716415940757472,0.899182947872221,0.106,0.012181171608852,"Karst P._Porous"
"1059","Candidatus.Parcubacteria",0.00417038114762822,0.00722278316935937,0.577392543821597,6.51190479201709e-05,0.00831729593092252,0.910435496970492,0.036,0.011252549098271,"Karst P._Porous"
"1060","Candidatus Omnitrophica",0.00244952293042166,0.00495369531626932,0.494483970860448,0.00515544699895609,0.000986321093534908,0.917044815415543,0.982,0.00660931844505097,"Karst P._Porous"
"1061","candidate.division.NC10",0.00239979222644735,0.00476077631417766,0.504075820428853,0.00494680685132712,0.000206534966064313,0.92351995015691,0.0882,0.00647513474136707,"Karst P._Porous"
"1062","Candidatus.Levybacteria",0.00177592422718778,0.00363826748515606,0.488123601256218,0.0035712826489458,0.000178400623357928,0.928311760270623,0.8842,0.00479181011371299,"Karst P._Porous"
"1063","Candidatus.Rokubacteria",0.00169301284435158,0.00216397306055557,0.782363179658494,0.00428066059646472,0.00118982942119166,0.932879858360627,0.7308,0.00456809809000402,"Karst P._Porous"
"1064","Thaumarchaeota",0.00163431534053376,0.00135697833118205,1.20437836255655,0.00333778762982841,0.00237679876205212,0.937289578470232,0.2224,0.00440972010960494,"Karst P._Porous"
"1065","Nitrospirae",0.00157794222225652,0.00157846286869775,0.99967015604133,0.00486586111561743,0.00205351877485719,0.941547192271377,0.9986,0.00425761380114498,"Karst P._Porous"
"1066","Ignavibacteriae",0.00123284644810875,0.000957229540660827,1.28793188649156,0.0034324985000059,0.00344490336389038,0.944873666446493,0.9918,0.003326474175116,"Karst P._Porous"
"1067","Candidatus.Daviesbacteria",0.00112057728986789,0.00197135133968605,0.568431038805263,0.00220737673561772,0.000276805758772618,0.947897215260446,0.9704,0.00302354881395306,"Karst P._Porous"
"1068","Elusimicrobia",0.00106580101053277,0.00150252964088525,0.709337760488258,0.0026619994269866,0.00103391645170273,0.950772966366992,1,0.00287575110654603,"Karst P._Porous"
"1069","Gemmatimonadetes",0.000976295209651577,0.000595003034236189,1.64082391765423,0.00257335299796953,0.000666679927661693,0.953407212348863,0.255,0.00263424598187101,"Karst P._Porous"
"1070","Euryarchaeota",0.00077171367027827,0.000740790476264854,1.04174350913545,0.00327629602056584,0.00235470475236273,0.955489455112106,0.9998,0.00208224276324298,"Karst P._Porous"
"1071","Cyanobacteria",0.000765475462758591,0.000598274432549993,1.27947213036657,0.0023660962276561,0.00242169734891305,0.957554865903902,0.8516,0.00206541079179601,"Karst P._Porous"
"1072","Spirochaetes",0.000748340741670283,0.000474822980182175,1.57604154159339,0.0017290591014295,0.00237313921914672,0.959574043681614,0.9998,0.00201917777771199,"Karst P._Porous"
"1073","Synergistetes",0.000693687173101778,0.000475470862195318,1.45894780996447,0.00027869204747118,0.00159982952194905,0.961445754850894,0.2038,0.00187171116927998,"Karst P._Porous"
"1074","Candidatus.Dadabacteria",0.000617967512962662,0.00104943932896026,0.588854920822262,4.77809016639489e-05,0.0012563898390722,0.963113158748665,0.0402,0.00166740389777098,"Karst P._Porous"
"1075","Candidatus.Uhrbacteria",0.000610574664328624,0.00119664662918054,0.510238068147775,0.00123222477574173,0.000361173049348855,0.964760615214947,0.9996,0.00164745646628206,"Karst P._Porous"
"1076","Candidatus.Kaiserbacteria",0.00057616059115664,0.000948612562168912,0.607371875657332,0.00109802087343947,0.000322471388736827,0.966315215408785,1,0.00155460019383791,"Karst P._Porous"
"1077","Candidatus.Aminicenantes",0.000572545741317882,0.000506038735814987,1.13142670866052,0.0014095443378526,0.00026708972917374,0.967860061991656,0.0456,0.00154484658287102,"Karst P._Porous"
"1078","candidate.division.Zixibacteria",0.00049585551727143,0.000659647564846364,0.751697639309739,0.000176782143279552,0.00109844373832585,0.969197982521275,0.0138,0.00133792052961901,"Karst P._Porous"
"1079","Candidatus.Nomurabacteria",0.00048624198507975,0.00107043528741523,0.454246969243582,0.0010250462726123,0.000238275697462195,0.970509963756818,1,0.00131198123554299,"Karst P._Porous"
"1080","Candidatus.Yanofskybacteria",0.000472586815777877,0.00102364696323445,0.461669728677385,0.000915043820710921,0.000154833152010321,0.971785100527173,0.9992,0.00127513677035507,"Karst P._Porous"
"1081","Deinococcus.Thermus",0.000439931853999106,0.000323927020166632,1.35812027589671,0.00126814396101409,0.000412683541436297,0.972972127470701,0.5456,0.00118702694352801,"Karst P._Porous"
"1082","Candidatus.Gottesmanbacteria",0.000399678915865148,0.000708093073941836,0.564444040725045,0.000858780173032788,0.000176222204372963,0.974050543678984,0.9998,0.00107841620828297,"Karst P._Porous"
"1083","Nitrospinae",0.000374969118544904,0.000463168014030964,0.809574727066184,0.00031329630003127,0.000820233763150915,0.975062287754021,0.9556,0.00101174407503701,"Karst P._Porous"
"1084","Candidatus.Roizmanbacteria",0.000374611774475969,0.000660483071780626,0.567178464492718,0.000796314937603023,0.000274745586141465,0.976073067641006,1,0.00101077988698495,"Karst P._Porous"
"1085","Armatimonadetes",0.000365632371182457,0.000421256686931005,0.867956242656254,0.00110914227232063,0.00045396699784288,0.977059619244566,0.9802,0.000986551603559982,"Karst P._Porous"
"1086","Lentisphaerae",0.00032023951923517,0.000467158058547681,0.685505715625976,0.000863829440872097,0.000615318853995162,0.977923691564538,0.923,0.000864072319971987,"Karst P._Porous"
"1087","Candidatus.Curtissbacteria",0.000278354460378574,0.000383769803814756,0.725316211988721,0.000475630869825205,0.000237624296593511,0.978674749350686,0.998,0.000751057786148035,"Karst P._Porous"
"1088","Candidatus.Magasanikbacteria",0.000277665713663622,0.000498360718527788,0.557158105245288,0.000610249907469445,0.000251087188931465,0.979423948756041,1,0.000749199405355006,"Karst P._Porous"
"1089","Candidatus Woesebacteria",0.000275141285116309,0.000383471338862072,0.717501563305289,0.00053968138660755,0.000285828082603184,0.980166336732136,1,0.000742387976095049,"Karst P._Porous"
"1090","Candidatus.Zambryskibacteria",0.000270814483149512,0.000529289110437276,0.511657009013045,0.000529075973650692,0.000113616036745648,0.980897050103478,0.996,0.000730713371342007,"Karst P._Porous"
"1091","Candidatus.Staskawiczbacteria",0.000253395225490164,0.00056483231743069,0.448620267768686,0.000510379537649836,6.26364955658598e-05,0.98158076272234,0.9984,0.000683712618861909,"Karst P._Porous"
"1092","Candidatus.Woesearchaeota",0.00024193654291355,0.000297745068534233,0.812562720533298,0.000488852140924431,0.000231720789272012,0.98223355745055,0.9998,0.000652794728210004,"Karst P._Porous"
"1093","Candidatus.Marinimicrobia",0.000235187666947164,0.000194731537487958,1.2077533510036,0.000460029290499896,0.00064253632646138,0.982868142318443,0.9698,0.000634584867893029,"Karst P._Porous"
"1094","Candidatus.Saccharibacteria",0.000220212713060349,0.000317515054899843,0.69355046213419,0.000313402386267299,0.000289842560208489,0.983462321669936,0.9636,0.000594179351492974,"Karst P._Porous"
"1095","Candidatus.Melainabacteria",0.000217807121956605,0.000592939905002887,0.367334227497379,0.000432584561134491,7.25336162588396e-05,0.98405001024012,0.9926,0.000587688570183986,"Karst P._Porous"
"1096","Candidatus.Taylorbacteria",0.000216668747132404,0.000418151848842484,0.518158051272953,0.000396747851917297,0.000156129149121418,0.984634627240068,0.9892,0.000584616999948051,"Karst P._Porous"
"1097","Candidatus.Falkowbacteria",0.000213533242521343,0.000196324426216285,1.087654993506,0.000352055137713634,0.00038242564238804,0.985210784001411,1,0.000576156761343039,"Karst P._Porous"
"1098","Candidatus.Sungbacteria",0.000202279683491857,0.000398618510315636,0.507451807322461,0.0004012962942402,5.09048636554823e-05,0.985756576337771,0.895,0.000545792336359985,"Karst P._Porous"
"1099","Candidatus.Peregrinibacteria",0.000183980148147286,0.000274828706906676,0.669435701306708,0.000446696848732865,0.000208610767514068,0.986252992750768,1,0.000496416412997025,"Karst P._Porous"
"1100","Candidatus.Giovannonibacteria",0.000163283094397915,0.000265668355066164,0.614612509484805,0.000306603010943781,0.000124524764305846,0.9866935642409,1,0.000440571490131991,"Karst P._Porous"
"1101","Tenericutes",0.000160045659808193,0.000114831464524231,1.393743957471,0.000276739210136165,0.000443849743612817,0.987125400464307,1,0.000431836223406923,"Karst P._Porous"
"1102","Candidatus Moranbacteria",0.000157043346938356,0.000214737704124285,0.731326375956142,0.000401192271256396,0.000206700215945555,0.987549135827916,1,0.000423735363609068,"Karst P._Porous"
"1103","Candidatus.Eisenbacteria",0.000153198775761066,8.27589196049801e-05,1.85114518764026,0.000379179564716699,7.46489562902101e-05,0.987962497744974,0.1874,0.000413361917057986,"Karst P._Porous"
"1104","Candidatus.Handelsmanbacteria",0.000149652166025773,0.000225083568778671,0.664873792599798,0.000371981737554056,0.000132146350043563,0.98836629017695,0.5254,0.000403792431975969,"Karst P._Porous"
"1105","Candidate Division WWE3",0.000139328708102664,0.000147577997182211,0.944102174869863,0.000211007803458867,0.000249363443598297,0.9887422277887,1,0.000375937611750032,"Karst P._Porous"
"1106","Candidatus.Liptonbacteria",0.000134001169179306,0.000233095702879525,0.574876188294918,0.000267282226034664,4.22589974861178e-05,0.989103790600836,0.9912,0.000361562812135952,"Karst P._Porous"
"1107","Candidatus.Nealsonbacteria",0.0001323090464842,0.000213256771840567,0.620421313434844,0.000273965844991847,8.77777177947461e-05,0.989460787716688,1,0.00035699711585202,"Karst P._Porous"
"1108","Candidatus.Schekmanbacteria",0.000128223537885823,0.000155570136757447,0.82421691308107,0.000160119183678234,0.000220219410698618,0.989806761287098,0.9072,0.000345973570409996,"Karst P._Porous"
"1109","Candidatus.Buchananbacteria",0.000121254008041884,0.000219970594640514,0.551228259577344,0.000257102603845595,7.01129349163757e-05,0.990133929627485,1,0.000327168340387041,"Karst P._Porous"
"1110","Candidatus.Wolfebacteria",0.00011552920936948,0.000168971623333625,0.68371959202507,0.00022841541747324,0.000105801673098516,0.990445651279463,1,0.000311721651978014,"Karst P._Porous"
"1111","Chlorobi",0.000111634479956305,9.24322514537288e-05,1.20774381452981,0.000286866164970572,0.000291686943668729,0.990746864147616,0.357,0.000301212868152989,"Karst P._Porous"
"1112","Candidatus.Harrisonbacteria",0.000110040139316042,0.000177770305649392,0.619001800745447,0.00020801497921817,6.29839400110777e-05,0.991043775155651,0.9968,0.000296911008034972,"Karst P._Porous"
"1113","Candidatus.Amesbacteria",0.000105798431167985,0.000233763691128612,0.452587100491056,0.000214356606946655,1.69067285783789e-05,0.99132924115962,0.9986,0.000285466003968948,"Karst P._Porous"
"1114","Candidatus.Doudnabacteria",0.000101328882395759,0.00018257146049284,0.555009430949546,0.000203066340454823,7.25641310861979e-05,0.991602647398491,0.9986,0.000273406238871066,"Karst P._Porous"
"1115","Candidatus.Jorgensenbacteria",0.000100381020222967,0.000167261122256144,0.600145562034694,0.000206200365207489,4.27550190477964e-05,0.991873496109582,1,0.000270848711090954,"Karst P._Porous"
"1116","Candidatus.Wildermuthbacteria",9.86246896853948e-05,0.000154157257753709,0.63976676234708,0.00018435790405153,4.84613839571974e-05,0.992139605878378,0.9974,0.000266109768796041,"Karst P._Porous"
"1117","Candidatus.Lloydbacteria",9.76420891632503e-05,0.000220661068706194,0.442498034364452,0.000185118584465079,5.22546064603888e-05,0.992403064388157,0.9774,0.000263458509778935,"Karst P._Porous"
"1118","Fusobacteria",9.13193698934143e-05,6.70322552749274e-05,1.36231981930006,0.000181568107848273,0.000233988854157296,0.992649462896345,0.9974,0.000246398508188084,"Karst P._Porous"
"1119","Candidatus.Ryanbacteria",8.84126498988148e-05,0.000136374009574044,0.648310115504901,0.000158159868115912,7.17256652723213e-05,0.992888018474043,0.9914,0.000238555577697919,"Karst P._Porous"
"1120","Candidatus.Shapirobacteria",8.30655613923069e-05,0.000126342612954099,0.657462747129387,0.00018403628005929,6.05121819288286e-05,0.993112146503318,1,0.000224128029275072,"Karst P._Porous"
"1121","Balneolaeota",8.06831663070755e-05,7.69090479619221e-05,1.04907248815539,7.54067391093943e-05,0.000202548925767053,0.993329846338929,0.0136,0.000217699835610929,"Karst P._Porous"
"1122","Thermotogae",7.83430827763753e-05,6.20637492605806e-05,1.26230019471502,0.00014779512675956,0.000215290950766361,0.993541232146184,0.9064,0.000211385807254993,"Karst P._Porous"
"1123","Candidatus.Azambacteria",7.74491472891406e-05,0.00017096866969356,0.453001988188586,0.000152098058050823,2.38561228372155e-05,0.993750205930987,1,0.000208973784803002,"Karst P._Porous"
"1124","Candidatus.Adlerbacteria",7.62437030967674e-05,0.000108955949397334,0.699766313987373,0.000131765364664733,5.42345085422422e-05,0.993955927178556,0.9862,0.000205721247569013,"Karst P._Porous"
"1125","Candidatus.Portnoybacteria",7.27515368738561e-05,0.000100856376866946,0.72133799699976,0.00015242937460964,6.90502215529985e-05,0.994152225840877,1,0.000196298662321071,"Karst P._Porous"
"1126","Candidatus.Cloacimonetes",7.06931006190208e-05,5.94354881487942e-05,1.18940893430611,0.000132631227222729,0.00018754072267997,0.994342970417323,0.9392,0.000190744576445967,"Karst P._Porous"
"1127","Candidatus.Hydrogenedentes",6.93734497548782e-05,0.000100958357814173,0.687149149974975,0.000224072381358439,0.000111098398489639,0.994530154303364,0.9628,0.000187183886040998,"Karst P._Porous"
"1128","Chlamydiae",6.13418823999899e-05,5.80283128392235e-05,1.0571026348801,0.000148135486274298,0.000140624170781341,0.994695667362975,0.9996,0.000165513059610989,"Karst P._Porous"
"1129","Calditrichaeota",6.1018363406427e-05,5.00219509551579e-05,1.21983173869262,4.42098543151238e-05,0.000146722584974333,0.994860307501567,6e-04,0.000164640138591965,"Karst P._Porous"
"1130","Candidatus.Terrybacteria",6.06436181004293e-05,6.95523765746791e-05,0.871912953762487,8.08079462918761e-05,8.54663788414612e-05,0.995023936499976,1,0.000163628998409049,"Karst P._Porous"
"1131","Candidatus.Bathyarchaeota",5.89596030028727e-05,6.53927043172578e-05,0.901623562115211,0.000142769769792513,4.60165219396765e-05,0.995183021678073,0.9024,0.00015908517809704,"Karst P._Porous"
"1132","Candidatus.Berkelbacteria",5.8317917813178e-05,8.52471579026034e-05,0.68410395429027,0.000128335529473079,5.80176390902202e-05,0.995340375457086,1,0.000157353779012936,"Karst P._Porous"
"1133","Candidatus.Tectomicrobia",5.82298003382526e-05,5.68625293980261e-05,1.02404520085021,0.000147808530410046,3.79132728453409e-05,0.995497491476964,0.6932,0.000157116019878001,"Karst P._Porous"
"1134","Candidatus.Collierbacteria",5.70211819677786e-05,9.45492301488265e-05,0.60308457168846,0.000122370660688629,1.84963482488665e-05,0.995651346395021,1,0.000153854918056973,"Karst P._Porous"
"1135","Fibrobacteres",5.53938997812615e-05,4.73735117415946e-05,1.16930110825254,0.000147818855215078,0.000147777764639721,0.995800810569869,0.6126,0.000149464174848069,"Karst P._Porous"
"1136","Candidatus.Blackburnbacteria",5.1671886084257e-05,9.64609163341113e-05,0.535676915044859,0.00010301695881288,6.72644694358523e-06,0.995940231983543,0.9988,0.000139421413673957,"Karst P._Porous"
"1137","Candidatus.Lindowbacteria",5.06366373591682e-05,8.04748576203711e-05,0.629223074839591,0.000111768737786263,2.17841675706421e-05,0.996076860082483,0.2928,0.000136628098939995,"Karst P._Porous"
"1138","Candidatus.Yonathbacteria",5.05824741987376e-05,8.89818857209465e-05,0.568458105702185,9.002639469176e-05,4.87070915322655e-05,0.996213342038037,1,0.000136481955554046,"Karst P._Porous"
"1139","Candidatus.Pacebacteria",4.96940307576368e-05,6.41199281139904e-05,0.775016944331134,9.13754712098487e-05,6.42946023970417e-05,0.996347426789813,1,0.000134084751776009,"Karst P._Porous"
"1140","Candidatus.Glassbacteria",4.76088296674436e-05,8.88625390704253e-05,0.535758151471597,0.000119945970866462,5.86121055773584e-05,0.996475885238665,0.8986,0.000128458448852009,"Karst P._Porous"
"1141","Candidatus.Micrarchaeota",4.70148309974678e-05,7.14345208502671e-05,0.658152815163623,0.000106108249809141,3.24795360722805e-05,0.996602740956504,0.9992,0.000126855717838992,"Karst P._Porous"
"1142","Candidatus.Bipolaricaulota",4.69359089618156e-05,4.15367327145508e-05,1.12998557889397,0.000110270235382957,2.06081999625389e-05,0.996729383726402,0.0742,0.000126642769897933,"Karst P._Porous"
"1143","Candidatus.Poribacteria",4.66783160249792e-05,4.04493073485693e-05,1.15399543489662,0.000134796301987254,6.19110968521831e-05,0.996855331457389,0.4892,0.000125947730987064,"Karst P._Porous"
"1144","Candidatus.Colwellbacteria",4.58718926300125e-05,7.53004237046902e-05,0.609185053326005,9.03079696705589e-05,1.37864509896686e-05,0.996979103291612,0.9992,0.000123771834222963,"Karst P._Porous"
"1145","Crenarchaeota",4.57687893411874e-05,3.29583334920266e-05,1.38868639557458,0.000133932018461309,0.000131105226261835,0.997102596931881,0.9888,0.000123493640268979,"Karst P._Porous"
"1146","Candidatus.Beckwithbacteria",4.51552854468417e-05,6.48732414825065e-05,0.696054095878933,8.86279388231469e-05,3.25516698276711e-05,0.997224435212016,1,0.000121838280135012,"Karst P._Porous"
"1147","Candidatus.Komeilibacteria",4.50641265449663e-05,6.56204021979396e-05,0.686739566286615,9.57586776014261e-05,3.19248600838519e-05,0.99734602752662,1,0.000121592314604069,"Karst P._Porous"
"1148","candidate.division.WOR.3",4.47850754479095e-05,5.24923515569634e-05,0.85317335039391,0.000141142464292307,7.22566261882075e-05,0.997466866903767,0.8032,0.000120839377146909,"Karst P._Porous"
"1149","Candidatus.Vogelbacteria",4.46699852735243e-05,7.20458411997588e-05,0.620021704648704,8.08604097853273e-05,3.86988573535157e-05,0.99758739574387,0.9986,0.000120528840103051,"Karst P._Porous"
"1150","Candidatus.Kerfeldbacteria",4.43136466821763e-05,6.25513904096465e-05,0.708435837988061,8.71736078845581e-05,3.54563138184136e-05,0.997706963108905,1,0.000119567365035045,"Karst P._Porous"
"1151","Candidatus.Riflebacteria",4.4076598004334e-05,4.09588094213345e-05,1.07612009789951,3.42270649069831e-05,9.80229170763972e-05,0.997825890867681,0.9342,0.000118927758775977,"Karst P._Porous"
"1152","Candidatus.Campbellbacteria",4.11806056261392e-05,6.48936980986392e-05,0.634585588935681,7.97858737706066e-05,2.69552672183044e-05,0.997937004641291,1,0.00011111377360995,"Karst P._Porous"
"1153","Candidatus.Woykebacteria",4.08394446605012e-05,4.6573962547027e-05,0.876872879761187,7.94983303426007e-05,6.04015042892011e-05,0.9980471978922,0.9962,0.000110193250908996,"Karst P._Porous"
"1154","Deferribacteres",3.77799339685581e-05,2.7099947140991e-05,1.39409622358314,8.1665570815782e-05,9.18447924765118e-05,0.998149135951783,0.983,0.000101938059583029,"Karst P._Porous"
"1155","Candidatus.Kuenenbacteria",3.42222726466676e-05,5.48114388409056e-05,0.62436369798648,6.83540625511801e-05,1.52312891869076e-05,0.998241474706822,1,9.23387550390009e-05,"Karst P._Porous"
"1156","Candidatus.Chisholmbacteria",3.41076820464151e-05,3.94251975329339e-05,0.865123935471045,3.69817948751672e-05,5.43552428651742e-05,0.998333504272771,0.9896,9.20295659490034e-05,"Karst P._Porous"
"1157","Caldiserica",3.12452660503022e-05,2.83074266031491e-05,1.10378334591624,3.41520595982684e-05,7.67872106340282e-05,0.998417810449562,0.9898,8.43061767910047e-05,"Karst P._Porous"
"1158","Candidatus.Atribacteria",3.05240305342692e-05,2.52056788791247e-05,1.21099815167244,6.4527991055053e-05,7.06384208082434e-05,0.998500170584069,1,8.23601345070202e-05,"Karst P._Porous"
"1159","Kiritimatiellaeota",2.93021438203734e-05,3.25166893766014e-05,0.901141671619832,7.83695517733475e-05,3.11047637279769e-05,0.998579233816026,0.2246,7.9063231956944e-05,"Karst P._Porous"
"1160","Candidatus.Niyogibacteria",2.89083439507542e-05,5.5665955949146e-05,0.519318198310717,5.5576354626765e-05,1.49838591309082e-05,0.998657234494655,0.9974,7.80006786290643e-05,"Karst P._Porous"
"1161","Aquificae",2.77423325983259e-05,3.02877702024045e-05,0.91595823703534,8.26208036837113e-05,3.74771678486549e-05,0.998732089033991,0.9648,7.48545393359779e-05,"Karst P._Porous"
"1162","Candidatus.Raymondbacteria",2.6498811859912e-05,4.2842682957831e-05,0.618514295334727,5.70874200108389e-05,3.87226350186151e-05,0.998803588297714,0.923,7.14992637229628e-05,"Karst P._Porous"
