"","average","sd","ratio","ava","avb","cumsum","p"
"Candidatus.Lloydbacteria",9.04219618954012e-05,0.000227273204586053,0.397855796771522,0.000185118584465079,1.97332526843721e-05,0.994439864869707,0.979
"Candidatus.Shapirobacteria",8.48631546827002e-05,0.000129398933562327,0.655825765687818,0.00018403628005929,4.36877194027308e-05,0.994635115880864,1
"Candidatus.Azambacteria",8.24010632157797e-05,0.000166229992738477,0.495705148380883,0.000152098058050823,5.29859496539147e-05,0.994824702173919,1
"Candidatus.Schekmanbacteria",8.19172386809869e-05,9.82170345270047e-05,0.834043087082454,0.000160119183678234,0.000114666138709678,0.995013175295658,0.9802
"Candidatus.Ryanbacteria",7.90385794220435e-05,0.000150087131844393,0.526617961518441,0.000158159868115912,2.57680376144923e-05,0.995195025270599,0.993
"Candidatus.Portnoybacteria",7.85483522175882e-05,0.000103390058129072,0.759728291471973,0.00015242937460964,7.45186174545374e-05,0.995375747343123,1
"Candidatus.Hydrogenedentes",7.69081086380161e-05,0.000100143753233523,0.767977094474141,0.000224072381358439,0.000109469688422993,0.995552695584487,0.928
"Candidatus.Adlerbacteria",6.56988927202207e-05,0.000119612794613942,0.549263086213042,0.000131765364664733,4.1995329331966e-07,0.995703853943889,0.9894
"candidate.division.Zixibacteria",6.15075683255523e-05,6.33517130710336e-05,0.970890372870999,0.000176782143279552,7.29857535301177e-05,0.995845369009576,0.9848
"Candidatus.Tectomicrobia",6.13025490607299e-05,5.65188356645624e-05,1.08463927715282,0.000147808530410046,3.98910177029091e-05,0.995986412372097,0.6234
"Candidatus.Blackburnbacteria",6.08621947967043e-05,8.76521631734164e-05,0.694360442380535,0.00010301695881288,4.78272259141596e-05,0.996126442578607,0.9966
"Candidatus.Berkelbacteria",5.82047165071441e-05,9.14264359426293e-05,0.636628956461433,0.000128335529473079,3.5651088848193e-05,0.996260358525929,1
"Candidatus.Collierbacteria",5.63004040477461e-05,9.4249364216955e-05,0.597355796673034,0.000122370660688629,2.1843863170963e-05,0.996389893079057,1
"Fibrobacteres",5.34418583921243e-05,5.71498289416372e-05,0.935118431355244,0.000147818855215078,7.94508779337921e-05,0.996512850762261,0.6196
"Candidatus.Lindowbacteria",5.17540133680382e-05,7.81607368494522e-05,0.662148483422351,0.000111768737786263,3.52798601168897e-05,0.996631925094099,0.2624
"Candidatus.Glassbacteria",5.12832283764463e-05,9.31635884688306e-05,0.550464287811369,0.000119945970866462,2.04060869861748e-05,0.996749916255674,0.8572
"Candidatus.Cloacimonetes",5.06393401710336e-05,4.36406658533613e-05,1.16037047512494,0.000132631227222729,9.31968021515192e-05,0.996866425975465,0.9774
"Candidatus.Colwellbacteria",4.92912086113352e-05,6.86532970826607e-05,0.717972926369247,9.03079696705589e-05,3.61368957026676e-05,0.996979833948083,0.998
"candidate.division.WOR.3",4.84245446824298e-05,5.53879439835678e-05,0.874279512826764,0.000141142464292307,5.61601204963479e-05,0.997091247922137,0.7186
